date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:34:24	16942/16942	---MCZ	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2015:47:42%20GMT	http://preview.uideck.com/items/inspire-pro/light/slider-progress.html	C:/Users/wejdene/Documents/admin/template%20admi/preview.uideck.com/items/inspire-pro/light/slider-progress.html	(from http://preview.uideck.com/items/inspire-pro/light/)
12:34:25	45307/45307	---MCZ	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2015:47:53%20GMT	http://preview.uideck.com/items/inspire-pro/light/tabs.html	C:/Users/wejdene/Documents/admin/template%20admi/preview.uideck.com/items/inspire-pro/light/tabs.html	(from http://preview.uideck.com/items/inspire-pro/light/)
12:34:25	14284/14284	---MCZ	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2015:48:17%20GMT	http://preview.uideck.com/items/inspire-pro/light/tooltips.html	C:/Users/wejdene/Documents/admin/template%20admi/preview.uideck.com/items/inspire-pro/light/tooltips.html	(from http://preview.uideck.com/items/inspire-pro/light/)
12:34:26	58649/58649	---MCZ	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2015:48:03%20GMT	http://preview.uideck.com/items/inspire-pro/light/line-icons.html	C:/Users/wejdene/Documents/admin/template%20admi/preview.uideck.com/items/inspire-pro/light/line-icons.html	(from http://preview.uideck.com/items/inspire-pro/light/)
12:34:26	93927/93927	---MCZ	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2015:48:07%20GMT	http://preview.uideck.com/items/inspire-pro/light/fontawesome-icons.html	C:/Users/wejdene/Documents/admin/template%20admi/preview.uideck.com/items/inspire-pro/light/fontawesome-icons.html	(from http://preview.uideck.com/items/inspire-pro/light/)
12:34:27	187083/187083	---MCZ	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2015:48:15%20GMT	http://preview.uideck.com/items/inspire-pro/light/material-icons.html	C:/Users/wejdene/Documents/admin/template%20admi/preview.uideck.com/items/inspire-pro/light/material-icons.html	(from http://preview.uideck.com/items/inspire-pro/light/)
12:34:27	22752/22752	---MCZ	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2015:48:12%20GMT	http://preview.uideck.com/items/inspire-pro/light/form-elements.html	C:/Users/wejdene/Documents/admin/template%20admi/preview.uideck.com/items/inspire-pro/light/form-elements.html	(from http://preview.uideck.com/items/inspire-pro/light/)
12:34:27	16884/16884	---MCZ	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2015:48:16%20GMT	http://preview.uideck.com/items/inspire-pro/light/form-layouts.html	C:/Users/wejdene/Documents/admin/template%20admi/preview.uideck.com/items/inspire-pro/light/form-layouts.html	(from http://preview.uideck.com/items/inspire-pro/light/)
12:34:28	14584/14584	---MCZ	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2015:47:45%20GMT	http://preview.uideck.com/items/inspire-pro/light/form-validation.html	C:/Users/wejdene/Documents/admin/template%20admi/preview.uideck.com/items/inspire-pro/light/form-validation.html	(from http://preview.uideck.com/items/inspire-pro/light/)
12:34:28	20171/20171	---MCZ	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2015:47:55%20GMT	http://preview.uideck.com/items/inspire-pro/light/basic-table.html	C:/Users/wejdene/Documents/admin/template%20admi/preview.uideck.com/items/inspire-pro/light/basic-table.html	(from http://preview.uideck.com/items/inspire-pro/light/)
12:34:28	28684/28684	---MCZ	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2015:48:02%20GMT	http://preview.uideck.com/items/inspire-pro/light/data-table.html	C:/Users/wejdene/Documents/admin/template%20admi/preview.uideck.com/items/inspire-pro/light/data-table.html	(from http://preview.uideck.com/items/inspire-pro/light/)
12:34:29	13529/13529	---MCZ	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2015:47:58%20GMT	http://preview.uideck.com/items/inspire-pro/light/charts-morris.html	C:/Users/wejdene/Documents/admin/template%20admi/preview.uideck.com/items/inspire-pro/light/charts-morris.html	(from http://preview.uideck.com/items/inspire-pro/light/)
12:34:29	14169/14169	---MCZ	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2015:47:54%20GMT	http://preview.uideck.com/items/inspire-pro/light/chartjs.html	C:/Users/wejdene/Documents/admin/template%20admi/preview.uideck.com/items/inspire-pro/light/chartjs.html	(from http://preview.uideck.com/items/inspire-pro/light/)
12:34:29	13978/13978	---MCZ	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2015:48:16%20GMT	http://preview.uideck.com/items/inspire-pro/light/charts-flot.html	C:/Users/wejdene/Documents/admin/template%20admi/preview.uideck.com/items/inspire-pro/light/charts-flot.html	(from http://preview.uideck.com/items/inspire-pro/light/)
12:34:30	12607/12607	---MCZ	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2015:48:13%20GMT	http://preview.uideck.com/items/inspire-pro/light/google-map.html	C:/Users/wejdene/Documents/admin/template%20admi/preview.uideck.com/items/inspire-pro/light/google-map.html	(from http://preview.uideck.com/items/inspire-pro/light/)
12:34:30	13526/13526	---MCZ	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2015:48:10%20GMT	http://preview.uideck.com/items/inspire-pro/light/vector-map.html	C:/Users/wejdene/Documents/admin/template%20admi/preview.uideck.com/items/inspire-pro/light/vector-map.html	(from http://preview.uideck.com/items/inspire-pro/light/)
12:34:30	14942/14942	---MCZ	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2015:47:40%20GMT	http://preview.uideck.com/items/inspire-pro/light/profile.html	C:/Users/wejdene/Documents/admin/template%20admi/preview.uideck.com/items/inspire-pro/light/profile.html	(from http://preview.uideck.com/items/inspire-pro/light/)
12:34:31	13334/13334	---MCZ	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2015:47:47%20GMT	http://preview.uideck.com/items/inspire-pro/light/invoice.html	C:/Users/wejdene/Documents/admin/template%20admi/preview.uideck.com/items/inspire-pro/light/invoice.html	(from http://preview.uideck.com/items/inspire-pro/light/)
12:34:31	20854/20854	---MCZ	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2015:48:18%20GMT	http://preview.uideck.com/items/inspire-pro/light/faq.html	C:/Users/wejdene/Documents/admin/template%20admi/preview.uideck.com/items/inspire-pro/light/faq.html	(from http://preview.uideck.com/items/inspire-pro/light/)
12:34:31	2048/2048	---MCZ	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2015:47:59%20GMT	http://preview.uideck.com/items/inspire-pro/light/login.html	C:/Users/wejdene/Documents/admin/template%20admi/preview.uideck.com/items/inspire-pro/light/login.html	(from http://preview.uideck.com/items/inspire-pro/light/)
12:34:32	2066/2066	---MCZ	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2015:48:04%20GMT	http://preview.uideck.com/items/inspire-pro/light/sign-up.html	C:/Users/wejdene/Documents/admin/template%20admi/preview.uideck.com/items/inspire-pro/light/sign-up.html	(from http://preview.uideck.com/items/inspire-pro/light/)
12:34:32	1310/1310	---MCZ	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2015:47:57%20GMT	http://preview.uideck.com/items/inspire-pro/light/404.html	C:/Users/wejdene/Documents/admin/template%20admi/preview.uideck.com/items/inspire-pro/light/404.html	(from http://preview.uideck.com/items/inspire-pro/light/)
12:34:32	23115/23115	---M--	200	added ('OK')	image/png	etag:%225beee66e-5a4b%22	http://preview.uideck.com/items/inspire-pro/light/assets/img/avatar/user1.png	C:/Users/wejdene/Documents/admin/template%20admi/preview.uideck.com/items/inspire-pro/light/assets/img/avatar/user1.png	(from http://preview.uideck.com/items/inspire-pro/light/)
12:34:34	21972/21972	---M--	200	added ('OK')	image/png	etag:%225beee669-55d4%22	http://preview.uideck.com/items/inspire-pro/light/assets/img/avatar/user2.png	C:/Users/wejdene/Documents/admin/template%20admi/preview.uideck.com/items/inspire-pro/light/assets/img/avatar/user2.png	(from http://preview.uideck.com/items/inspire-pro/light/)
12:34:36	24007/24007	---M--	200	added ('OK')	image/png	etag:%225beee665-5dc7%22	http://preview.uideck.com/items/inspire-pro/light/assets/img/avatar/user3.png	C:/Users/wejdene/Documents/admin/template%20admi/preview.uideck.com/items/inspire-pro/light/assets/img/avatar/user3.png	(from http://preview.uideck.com/items/inspire-pro/light/)
12:34:36	21857/21857	---M--	200	added ('OK')	image/png	etag:%225beee670-5561%22	http://preview.uideck.com/items/inspire-pro/light/assets/img/avatar/user4.png	C:/Users/wejdene/Documents/admin/template%20admi/preview.uideck.com/items/inspire-pro/light/assets/img/avatar/user4.png	(from http://preview.uideck.com/items/inspire-pro/light/)
12:34:36	21478/21478	---M--	200	added ('OK')	image/jpeg	etag:%225beee672-53e6%22	http://preview.uideck.com/items/inspire-pro/light/assets/img/event/img-1.jpg	C:/Users/wejdene/Documents/admin/template%20admi/preview.uideck.com/items/inspire-pro/light/assets/img/event/img-1.jpg	(from http://preview.uideck.com/items/inspire-pro/light/)
12:34:37	18690/18690	---M--	200	added ('OK')	image/jpeg	etag:%225beee671-4902%22	http://preview.uideck.com/items/inspire-pro/light/assets/img/event/img-2.jpg	C:/Users/wejdene/Documents/admin/template%20admi/preview.uideck.com/items/inspire-pro/light/assets/img/event/img-2.jpg	(from http://preview.uideck.com/items/inspire-pro/light/)
12:34:37	1436/1436	---MCZ	200	added ('OK')	application/javascript	etag:W/%225beee618-68a%22	http://preview.uideck.com/items/inspire-pro/light/assets/js/jquery.app.js	C:/Users/wejdene/Documents/admin/template%20admi/preview.uideck.com/items/inspire-pro/light/assets/js/jquery.app.js	(from http://preview.uideck.com/items/inspire-pro/light/)
12:34:37	19038/19038	---MCZ	200	added ('OK')	application/javascript	etag:W/%225beee61d-4a5e%22	http://preview.uideck.com/items/inspire-pro/light/assets/js/popper.min.js	C:/Users/wejdene/Documents/admin/template%20admi/preview.uideck.com/items/inspire-pro/light/assets/js/popper.min.js	(from http://preview.uideck.com/items/inspire-pro/light/)
12:34:37	174/174	---MCZ	200	added ('OK')	application/javascript	etag:W/%225beee616-145%22	http://preview.uideck.com/items/inspire-pro/light/assets/js/main.js	C:/Users/wejdene/Documents/admin/template%20admi/preview.uideck.com/items/inspire-pro/light/assets/js/main.js	(from http://preview.uideck.com/items/inspire-pro/light/)
12:34:39	50731/50731	---MCZ	200	added ('OK')	application/javascript	etag:W/%225beee617-c62b%22	http://preview.uideck.com/items/inspire-pro/light/assets/js/bootstrap.min.js	C:/Users/wejdene/Documents/admin/template%20admi/preview.uideck.com/items/inspire-pro/light/assets/js/bootstrap.min.js	(from http://preview.uideck.com/items/inspire-pro/light/)
12:34:39	1111/1111	---MCZ	200	added ('OK')	application/javascript	etag:W/%225beee614-890%22	http://preview.uideck.com/items/inspire-pro/light/assets/js/dashborad1.js	C:/Users/wejdene/Documents/admin/template%20admi/preview.uideck.com/items/inspire-pro/light/assets/js/dashborad1.js	(from http://preview.uideck.com/items/inspire-pro/light/)
12:34:40	35652/35652	---MCZ	200	added ('OK')	application/javascript	etag:W/%225beee60d-8b44%22	http://preview.uideck.com/items/inspire-pro/light/assets/plugins/morris/morris.min.js	C:/Users/wejdene/Documents/admin/template%20admi/preview.uideck.com/items/inspire-pro/light/assets/plugins/morris/morris.min.js	(from http://preview.uideck.com/items/inspire-pro/light/)
12:34:40	84345/84345	---MCZ	200	added ('OK')	application/javascript	etag:W/%225beee61a-14979%22	http://preview.uideck.com/items/inspire-pro/light/assets/js/jquery-min.js	C:/Users/wejdene/Documents/admin/template%20admi/preview.uideck.com/items/inspire-pro/light/assets/js/jquery-min.js	(from http://preview.uideck.com/items/inspire-pro/light/)
12:34:40	92651/92651	---MCZ	200	added ('OK')	application/javascript	etag:W/%225beee60e-169eb%22	http://preview.uideck.com/items/inspire-pro/light/assets/plugins/raphael/raphael-min.js	C:/Users/wejdene/Documents/admin/template%20admi/preview.uideck.com/items/inspire-pro/light/assets/plugins/raphael/raphael-min.js	(from http://preview.uideck.com/items/inspire-pro/light/)
12:34:47	389559/389559	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225beee683-5f1b7%22	http://preview.uideck.com/items/inspire-pro/light/assets/fonts/LineIcons.svg?tc3uo0	C:/Users/wejdene/Documents/admin/template%20admi/preview.uideck.com/items/inspire-pro/light/assets/fonts/LineIconsa7fb.svg	(from http://preview.uideck.com/items/inspire-pro/light/assets/fonts/line-icons.css)
12:34:49	101788/101788	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225beee68d-18d9c%22	http://preview.uideck.com/items/inspire-pro/light/assets/fonts/LineIcons.eot?tc3uo0	C:/Users/wejdene/Documents/admin/template%20admi/preview.uideck.com/items/inspire-pro/light/assets/fonts/LineIconsa7fb.eot	(from http://preview.uideck.com/items/inspire-pro/light/assets/fonts/line-icons.css)
12:34:55	101692/101692	---MCZ	200	added ('OK')	application/font-woff	etag:W/%225beee67d-18d3c%22	http://preview.uideck.com/items/inspire-pro/light/assets/fonts/LineIcons.woff?tc3uo0	C:/Users/wejdene/Documents/admin/template%20admi/preview.uideck.com/items/inspire-pro/light/assets/fonts/LineIconsa7fb.woff	(from http://preview.uideck.com/items/inspire-pro/light/assets/fonts/line-icons.css)
12:34:59	101616/101616	---M--	200	added ('OK')	application/octet-stream	etag:%225beee699-18cf0%22	http://preview.uideck.com/items/inspire-pro/light/assets/fonts/LineIcons.ttf?tc3uo0	C:/Users/wejdene/Documents/admin/template%20admi/preview.uideck.com/items/inspire-pro/light/assets/fonts/LineIconsa7fb.ttf	(from http://preview.uideck.com/items/inspire-pro/light/assets/fonts/line-icons.css)
12:34:59	75554/75554	---M--	200	added ('OK')	image/jpeg	etag:%225beee655-12722%22	http://preview.uideck.com/items/inspire-pro/light/assets/img/properties/img1.jpg	C:/Users/wejdene/Documents/admin/template%20admi/preview.uideck.com/items/inspire-pro/light/assets/img/properties/img1.jpg	(from http://preview.uideck.com/items/inspire-pro/light/index-2.html)
12:35:00	65989/65989	---M--	200	added ('OK')	image/jpeg	etag:%225beee654-101c5%22	http://preview.uideck.com/items/inspire-pro/light/assets/img/properties/img2.jpg	C:/Users/wejdene/Documents/admin/template%20admi/preview.uideck.com/items/inspire-pro/light/assets/img/properties/img2.jpg	(from http://preview.uideck.com/items/inspire-pro/light/index-2.html)
12:35:02	9540/9540	---M--	200	added ('OK')	image/jpeg	etag:%225beee64f-2544%22	http://preview.uideck.com/items/inspire-pro/light/assets/img/profile/user1.jpg	C:/Users/wejdene/Documents/admin/template%20admi/preview.uideck.com/items/inspire-pro/light/assets/img/profile/user1.jpg	(from http://preview.uideck.com/items/inspire-pro/light/index-2.html)
12:35:02	1964/1964	---MCZ	200	added ('OK')	application/javascript	etag:W/%225beee61b-dc0%22	http://preview.uideck.com/items/inspire-pro/light/assets/js/dashborad2.js	C:/Users/wejdene/Documents/admin/template%20admi/preview.uideck.com/items/inspire-pro/light/assets/js/dashborad2.js	(from http://preview.uideck.com/items/inspire-pro/light/index-2.html)
12:35:03	50198/50198	---M--	200	added ('OK')	image/jpeg	etag:%225beee653-c416%22	http://preview.uideck.com/items/inspire-pro/light/assets/img/properties/img3.jpg	C:/Users/wejdene/Documents/admin/template%20admi/preview.uideck.com/items/inspire-pro/light/assets/img/properties/img3.jpg	(from http://preview.uideck.com/items/inspire-pro/light/index-2.html)
12:35:03	14660/14660	---MCZ	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2015:48:19%20GMT	http://preview.uideck.com/items/inspire-pro/light/email-compose.html	C:/Users/wejdene/Documents/admin/template%20admi/preview.uideck.com/items/inspire-pro/light/email-compose.html	(from http://preview.uideck.com/items/inspire-pro/light/email.html)
12:35:04	17668/17668	---MCZ	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2015:48:20%20GMT	http://preview.uideck.com/items/inspire-pro/light/email-read.html	C:/Users/wejdene/Documents/admin/template%20admi/preview.uideck.com/items/inspire-pro/light/email-read.html	(from http://preview.uideck.com/items/inspire-pro/light/email.html)
12:35:04	13709/13709	---MCZ	200	added ('OK')	text/css	etag:W/%225beee5fa-358d%22	http://preview.uideck.com/items/inspire-pro/light/assets/plugins/fullcalendar/css/fullcalendar.min.css	C:/Users/wejdene/Documents/admin/template%20admi/preview.uideck.com/items/inspire-pro/light/assets/plugins/fullcalendar/css/fullcalendar.min.css	(from http://preview.uideck.com/items/inspire-pro/light/calendar.html)
12:35:08	67514/67514	---M--	200	added ('OK')	image/jpeg	etag:%225beee652-107ba%22	http://preview.uideck.com/items/inspire-pro/light/assets/img/properties/img4.jpg	C:/Users/wejdene/Documents/admin/template%20admi/preview.uideck.com/items/inspire-pro/light/assets/img/properties/img4.jpg	(from http://preview.uideck.com/items/inspire-pro/light/index-2.html)
12:35:11	139009/139009	---MCZ	200	added ('OK')	application/javascript	etag:W/%225beee5eb-21f01%22	http://preview.uideck.com/items/inspire-pro/light/assets/plugins/moment/moment.js	C:/Users/wejdene/Documents/admin/template%20admi/preview.uideck.com/items/inspire-pro/light/assets/plugins/moment/moment.js	(from http://preview.uideck.com/items/inspire-pro/light/calendar.html)
12:35:12	6430/6430	---MCZ	200	added ('OK')	application/javascript	etag:W/%225beee61e-191e%22	http://preview.uideck.com/items/inspire-pro/light/assets/js/calendar-init.js	C:/Users/wejdene/Documents/admin/template%20admi/preview.uideck.com/items/inspire-pro/light/assets/js/calendar-init.js	(from http://preview.uideck.com/items/inspire-pro/light/calendar.html)
